,Order ID,UserID,MODEL/DESC,Review Content,Rating
2267,275107096862689,127,CCWCW2-04,nồi đẹp,5
2269,275115468483436,4420,G1436405,"chảo bị méo, muốn trả lại hàng thì làm thế nào bạn..",5
2271,275949336450774,5482,G1436405,"đã sử dụng rất là thích nhưng mỗi cái là hơi bé, lần sau sẽ ủng hộ shop tiếp",5
2273,275915397358476,32322,CCWCW2-06,Hàng ok................................................................ lắm,5
2275,275950312712406,28580,CCWCW3-04,Hàng đẹp lắm ạ. Cảm ơn nhà bán hàng và Lazada!,5
2277,275086498773398,36297,G1436405,dùng thích lắm nha cả nhà.nên mua,5
2279,275932332078175,40018,CCWCW2-07,Sunshine G. 07 thg 3 2021,5
2281,275078283951590,29828,CCWCW2-06,Nguyen M. 03 thg 3 2021,5
2283,275072079076994,26111,CCWCW2-04,"Hai chảo đều đẹp, ko móp méo, ko trầy xước. Tuy nhiên, khi mình mở, sử dụng chảo nhỏ ( 24cm) trên bếp từ ( của Đức) thì ko nhận chảo . Bếp Đức là loại kén nồi từ, nhưng nếu hàng đúng chuẩn( có thương hiệu) thì bếp phải nhận chứ nhỉ? 9/3: Mình thử cả 2 chảo, nhưng bếp từ ko nhận. Thử cả trên bếp từ loại khác, cũng ko được. Mọi ng mua dùng trên bếp từ, nên cân nhắc!",4
2285,275906930510841,40867,CCWCW2-06,Thanh T. 15 thg 3 2021,1
2287,275083808588300,35501,CCWCW3-04,Nhon M. 13 thg 3 2021,5
2289,275904718160955,45083,CCWCW2-07,Trần H. 07 thg 3 2021,5
2291,275051676467905,37663,G1358695,Phương C. 10 thg 3 2021,5
2293,275875193883462,44246,CCWCW3-04,"Giao hàng quá nhanh, hàng đẹp!",5
2295,275044295201110,27474,CCWCW2-06,binh thường,3
2297,275875571070531,41755,G1350695,Thuy D. 03 thg 3 2021,5
2299,275055031634682,45686,CCWCW2-04,hàng y hình,5
2301,275040254564566,34587,G1350695,Nguyễn Đ. 08 thg 3 2021,4
2303,275050840842950,19102,RK732168,HongKy N. 26 thg 2 2021,5
2305,275880517003982,56498,G1436405,"chảo sâu lòng rất thích, chiên không lo bị văng dầu, lại có điểm chỉ nhiệt nên sướng lắm! giá khuyến mãi dùng rất okie luôn!",5
2308,275843988375230,43419,B907S644,Tran P. 01 thg 3 2021,5
2309,275843988375230,43419,G1436405,Tran P. 01 thg 3 2021,5
2311,275016886840076,44933,CCWCW2-04,Trần C. 03 thg 3 2021,5
2313,275859115438230,33322,G1350495,Nguyễn T. 25 thg 3 2021,5
2315,275831589622763,38761,CCWCW3-04,Phạm V. 01 thg 3 2021,5
2317,275838759714923,54075,H9100514,phuong T. 11 thg 3 2021,5
2319,275836959207181,31652,G1436405,Đóng gói cẩn thận. Sản phẩm được tung deal nên giá tốt. Ủng hộ shop khuyến mại tiếp cận khách hàng.,5
2321,275841537236101,37024,B2240595,Shop giao hàng nhanh. Chảo đẹp như quảng cáo. Đã sử dụng rồi. Chiên xào đều ổn nhé.,5
2323,275002445399127,31631,G1430405,Nguyễn K. 26 thg 2 2021,5
2325,275844701164750,12034,G1350695,"hàng bị lỗi móp méo, đã trả hàng hoàn tiền theo chính sách. thật buồn vì mất công trả hàng, 3sa. ghi chú, hàng chinaa nha",3
2327,275832327490752,29962,B2266595,Nguyen P. 03 thg 3 2021,5
2329,275809958738560,41673,G1430405,"nhận dc chảo bị méo,lỗi nhưng shop đã liên hệ bên bảo hành đổi trả sp khác cho mình.cảm ơn shop,lần sau sẽ mua tiếp ủng hộ",5
2331,274993019988683,42752,B2266695,"chảo xịn, đang canh giảm giá để mua thêm mà canh mãi không đượccccc",5
2333,274973869429040,38568,G1436405,Phạm T. 26 thg 2 2021,5
2335,274985832645692,25394,G1436405,Chảo giao đúng như đã đặt mua.Chảo tốt.,5
2337,274985229886466,40914,CCWCW3-04,Nắp nồi bị méo và viền chảo cũng bị méo nữa. 😔😔,5
2339,274963861616054,46621,B2240595,Chảo đẹp giao quá nhanh hcm đặt 5 h chiều 11 h hôm sau đã nhận được. Đóng gói kỉ chống sốc giấy lót đầy đủ,5
2341,274958470054273,5314,CCWCW2-04,0947711847 27 thg 2 2021,5
2343,275783141822479,19991,G1358695,Huyen N. 05 thg 3 2021,5
2345,274962207365633,42249,G1350295,Thùy D. 05 thg 3 2021,5
2347,274916895604699,6683,G1350695,"Hàng chuẩn như hình, shop đóng gói kỹ, cẩn thận nhưng thời gian giao hàng khá lâu, còn lại chất lượng rất ok!",5
2349,275763529518795,36436,G1358695,chảo bắt từ tốt,5
2351,275764137408064,19236,QT1020E0,Hoàng D. 27 thg 2 2021,5
2353,274923277861310,1369,EY201815,Dùng vài lần thấy ổn,5
2356,274922269007179,36641,CCWCW2-04,Phan H. 27 thg 2 2021,5
2357,274922269007179,36641,B2266695,Phan H. 27 thg 2 2021,5
2359,275724792548475,18777,CCWCW2-04,Hoang C. 08 thg 3 2021,5
2362,275737719934213,26280,G1350695,"[ Seller replied ]Chào bạn, Tefal xin cảm ơn đánh giá 5 sao của bạn về chất lượng sản phẩm và dịch vụ của gian hàng. Mong bạn sẽ luôn tiếp tục ủng hộ Tefal trong tương lai và đừng quên giới thiệu gian hàng cho người thân và bạn bè nữa nha!Chúc bạn và những người thân yêu có thật nhiều sức khỏe !",5
2363,275737719934213,26280,CCWCW2-04,Hài lòng với sản phẩm,3
2365,275715759342765,17515,B2266695,Giang B. 27 thg 2 2021,5
2367,275701993596657,37038,RK733168,Không có quai xách nên hơi bất tiện khi sử dụng. Chưa sử dụng nên chưa rõ tính năng có ổn không. Giao hàng nhanh,4
2369,274910013227779,30357,G1358695,Nguyen T. 01 thg 3 2021,5
2371,275703570879784,50273,CCWCW2-04,Sản phẩm đóng gói cẩn thận. Giá khá rẻ,5
2374,275681179322998,23480,G1436405,Lan A. 08 thg 3 2021,5
2375,275681179322998,23480,CCWCW2-04,Lan A. 08 thg 3 2021,5
2377,274777438474444,14759,CCWCW2-04,Catherine G. 26 thg 2 2021,5
2379,275594733898468,40364,CCWCW2-04,TRẦN Đ. 27 thg 2 2021,5
2381,274719885202280,38616,G1436405,Phạm T. 26 thg 2 2021,5
2383,275491971115741,3250,G1436405,0903162666 25 thg 2 2021,5
2385,275245506810672,28701,RK803565,"Nồi đẹp, mâm nấu với lòng dày cui! Tím rất lạ! Tuy tiếng Anh nhưng dễ sử dụng, bỏ gạo nhấn nút là ok. Đáng mua! Nhà mình 3ng, nấu 3/4 nồi đủ 6 chén cho 2 bữa! Ăn ít! Bên bán giao nhanh trong 24h.",5
2387,274734568428181,36612,DT6130E0,"Trên hộp để 1300w và 70ml nha pà con, ko phải 150ml. Chất lượng thì chưa xài chưa biết. Nhưng có hướng dẫn tiếng Việt và tem đại diễn hãng bảo hành đàng hoàng. Là international guarantee.",4
2389,273931438686636,17370,DT3030E0,Works ok on the thinner fabrics for example dresses but doesn’t get out the wrinkles on heavier cotton shirts,3
2391,273847070366626,49405,RK803565,"Tuyệt vời! Điểm trừ duy nhất: dây điện nguồn ngắn quá, phải kết nối thêm.",5
2393,274258753880280,37419,CCWCW3-08,Phuong N. 18 thg 2 2021,5
2395,273456021709444,39466,CCWCW3-05,Quỳnh T. 20 thg 2 2021,5
2397,274224322445621,41689,RK808168,Thuc A. 27 thg 2 2021,5
2399,274182553522306,15850,RK733168,"Nồi đẹp dễ dùng,nhân viên tư vấn rất thân thiện và nhiệt tình,giao hàng nhanh.Đánh giá 5*",5
2401,273324684214220,44344,DT3030E0,Truong T. 14 thg 2 2021,5
2403,273277850980952,39551,CCWCW3-05,Million thanks for all of u.. Very very recommendable.,5
2405,273251623306182,52179,RK808168,"Cơm rất ít hơi, nếu cơm chín để giữ ấm từ 1h trở lên thì như cơm nguội. Không có quai sách nên rất bất tiện. Shop đơn phương hủy đơn hàng mà không thông báo trước cho khách hàng, trong khi lazada vẫn báo là ""đã hoàn thành đóng gói và sẵn sàng bàn giao cho đơn vị vận chuyển"" cho đến hạn cuối giao sản phẩm dự kiến Lazada vãn gửi email thông báo đơn hàng sẽ được giao cho khách va yêu cầu chờ đên 23h của ngày RẤT TỆ. Sửa lỗi bằng cách yêu cầu khách đặt mua lại. Thiết kế nồi đẹp, lòng nồi rất dày.",2
2407,273253006738854,33813,B2260495,Nguyễn V. 05 thg 2 2021,5
2409,273169855068631,13804,RK808168,Bình P. 21 thg 2 2021,5
2411,273101831737523,24054,G1436405,Lelong 04 thg 2 2021,5
2413,273731346606058,18293,B907S644,Hàng đóng gói kỹ! Đẹp và chất lượng,5
2415,272904295006058,18293,RK752168,Hàng đẹp và chất lượng lắm ạ,5
2417,272829067166654,16677,G1436405,Dung T. 11 thg 3 2021,5
2419,272827861503330,38104,CCWCW3-012,Phạm M. 01 thg 3 2021,5
2421,273638110909905,23693,CCWCW3-012,Tuyệt,5
2423,272789871484813,35504,CCWCW2-09,Nhph S. 04 thg 2 2021,5
2425,273606713137898,57054,CCWCW3-012,"Vừa nhận được chảo chưa sử dụng, sản phẩm không trầy xước, đóng gói tốt, cầm chắc tay nhưng méo méo khó chấp nhận được, mong có lời giải thích thoả đáng từ người bán.",3
2427,279928271097632,44588,CCWCW2-02,Trương B. 05 thg 4 2021,5
2429,279922856718785,30903,B2240595,Nguyên T. 04 thg 4 2021,5
2431,279905866480493,1910,EY701D15,0372277477 08 thg 4 2021,5
2434,280742771688061,19873,15S06AVN,Huongle1980 18 thg 4 2021,5
2435,280742771688061,19873,EY201815,Huongle1980 18 thg 4 2021,5
2437,280757175447220,38257,CCWCW3-08,hàng đẹp khá dày dặn chống dính tốt bắt từ tốt.bộ sản phẩm hoàn hảo không có lỗi gì cả hàng có nguồn gốc xuất xứ rõ ràng.Độ bền phải chờ qua thời gian sử dụng,5
2439,280813922085669,45882,CY601868,Ko sử dụng được cảm ứng,5
2442,280794540598420,13741,EY201815,Bách 11 thg 4 2021,5
2443,280794540598420,13741,15S06AVN,Bách 11 thg 4 2021,5
2445,280730982376776,19954,CY601868,Huydiem H. 08 thg 4 2021,5
2447,279871050843555,44403,B907S644,Trà Đ. 13 thg 4 2021,5
2449,279929812680139,56914,BL42Q166,Đạt N. 06 thg 4 2021,5
2451,279847880724552,57049,G1436105,Rất hài lòng về sản phẩm,5
2454,280729171927321,19488,B2250595,Hoàng T. 10 thg 4 2021,5
2455,280729171927321,19488,RK808168,Hoàng T. 10 thg 4 2021,5
2457,280759351345659,23948,CCWCW2-06,Le Q. 24 thg 4 2021,5
2459,279917019831704,54973,CCWCW2-04,tran T. 06 thg 4 2021,5
2461,279834681087481,50412,CCWCW2-06,tuyệt vời,5
2464,280748959704466,33825,EY201815,Nguyễn V. 11 thg 4 2021,5
2465,280748959704466,33825,15S06AVN,Nguyễn V. 11 thg 4 2021,5
2468,279879839534410,24543,B2250295,được khuyến mãi nên không có gì phải chê.,5
2469,279879839534410,24543,RK733168,"sang đẹp, cơm nấu ngon, hài lòng.",5
2472,280808700480364,41256,B2250595,"Làm ăn nhanh chóng , giao hàng đúng ngày , vote 5 sao cho shop",5
2473,280808700480364,41256,RK808168,"Làm ăn nhanh chóng , giao hàng đúng ngày , vote 5 sao cho shop",5
2476,280741553018785,30903,EY201815,Nguyên T. 06 thg 4 2021,5
2477,280741553018785,30903,15S06AVN,Nguyên T. 06 thg 4 2021,5
2479,280750541500704,51260,CCWCW3-02,The product is good but very late delivery!!!,3
2481,279836076344693,8896,B2240595,903787161 06 thg 4 2021,3
2483,279898819582853,399,G1436105,*******303 08 thg 4 2021,5
2485,279828274550821,35541,B907S644,Nhu N. 08 thg 4 2021,5
2488,280741923329023,3989,B2250595,0909914647 13 thg 4 2021,5
2489,280741923329023,3989,RK808168,0909914647 13 thg 4 2021,5
2492,280749121643184,41308,EY401D15,Thiên D. 06 thg 5 2021,5
2493,280749121643184,41308,17S18AVN,Thiên D. 06 thg 5 2021,5
2495,279876405267005,32002,QT1020E0,Nguyễn N. 11 thg 4 2021,5
2497,279862809848257,50410,G1430405,diẹmhang 09 thg 4 2021,5
2499,280640397956023,1839,BL967B66,Máy bị trào chỉ đổ đc 500ml nước thôi tệ Đặt hàng mà 10 ngày mới giao,5
2501,280707147631995,28954,CCWCW3-08,Nga D. 09 thg 4 2021,5
2503,280700945254800,18349,BL967B66,"máy xay rất mịn, mình rất hài lòng",5
2505,279755882358846,23874,RK733168,Le T. 15 thg 4 2021,5
2507,280622990410260,18647,CCWCW3-08,Hoa N. 05 thg 5 2021,5
2509,280700334182853,399,CCWCW3-02,*******303 03 thg 4 2021,5
2512,280689538538139,40228,B2250295,Hàng chính hãng rất xịn xò chất lượng chuẩn pháp. Vote hãng 5sao,5
2513,280689538538139,40228,RK733168,hàng chính hãng như thông tin giới thiệu san pham. vote shop 5sao,5
2515,280657969495963,16631,CCWCW3-08,Dung H. 05 thg 4 2021,5
2517,279807835044134,34469,CCWCW3-08,Nguyễn Đ. 19 thg 4 2021,5
2519,280652354604269,33335,CY601868,hàng OK,5
2521,279803416890177,733,CCWCW3-08,"Bộ chảo nồi tốt, đóng gói chắc chắn. Sẽ ủng hộ shop tiếp",5
2523,279795024321388,4277,CCWCW3-012,Hàng đóng hói cẩn thận. Sản phẩm tốt,5
2526,280630950556519,52668,17S18AVN,Đẹp,5
2527,280630950556519,52668,G2680622,Ko phải loại chảo Tefal cán inox như kế bên. Loại này tên giống nhưng chiên ko tốt rất nhám,2
2529,279731272719861,46566,CY601868,Tuan T. 09 thg 4 2021,5
2531,280658931282198,49245,B2250295,Vũ Đ. 26 thg 4 2021,5
2533,280637543870974,53558,B2250295,"chảo đẹp nhỏ gọn , tiết kiệm dầu ăn ,,chống dính siêu tốt ,,chiên đồ ăn xong tráng nước là sạch ko cần rẻ rửa bát 😂",5
2535,279798813344918,20822,B2250295,Hà P. 06 thg 4 2021,5
2537,280612164738552,22574,CCWCW2-06,Khánh D. 03 thg 5 2021,5
2540,280616152890666,45976,RK808168,Trần T. 09 thg 4 2021,5
2541,280616152890666,45976,B2250595,Trần T. 09 thg 4 2021,5
2543,279751826893774,5411,CY601868,hàng phù hợp với mức giá,5
2545,280662112412980,6733,15S06AVN,0987870519 08 thg 4 2021,5
2547,280672102673108,10980,15S06AVN,947887802 19 thg 4 2021,5
2549,280602351288351,40792,RK224168,Thanh N. 01 thg 4 2021,5
2551,280565948585777,40089,CCWCW3-05,Sơn L. 08 thg 4 2021,5
2553,279713221415989,20961,BL967B66,Hân 10 thg 4 2021,5
2555,280556148711456,35973,BL967B66,Hài lòng,5
2557,280590919748061,36892,EY401D15,"Hàng về nút đèn giảm nhiệt không sáng, nhân viên kỹ thuật bên Tefal đã qua lấy nồi về sửa và giao lại tận tay cho mình. Một lần nữa cảm ơn vì thái độ tận tâm, chuyên nghiệp của đội ngũ nhân viên Tefal. Cảm ơn các bạn!",5
2560,280508583438139,40228,EY401D15,"Hàng chính hãng chất lượng tốt, sản phẩm sử dụng rất tiện ích ... Vote shop 5sao.",5
2561,280508583438139,40228,17S18AVN,chất lượng tốt đầy đủ chế độ bảo hành...,5
2563,279614498257226,26766,EY701D15,Hoàn toàn không hài lòng với hình thức bên ngoài. Nồi trầy sướt rất lớn. Các miếng decal dán cẩu thả. Giao hàng rất chậm. Đề nghị trả hàng. Vì tôi đã nói rất rõ với shop là hàng này tôi mua tặng nên có trầy sướt tôi sẽ trả hàng. Không nên mua những hàng thế này các bạn ạ!,1
2565,279667048766502,37071,CCWCW2-07,hồ ôh ố ô à cũng ngon ngon à haha nha nha à ha ha ha.... ha....ồ ô ố ồ ố ồ ô cũng được à á a à a nha nhá nha,5
2568,279633468448524,43038,B9052395,"đóng gói kĩ, đẹp....................,,,,,,,,,,,,,,,:;;;;;;;;;;;...............",5
2569,279633468448524,43038,B2240595,"nhìn đẹp, cứng, sang ................,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.",5
2572,280505770173058,42611,EY201815,"nhận hàng bn hôm hnay ms có thgian thử. hàng chuẩn, test thử ns chung khá ổn, đơn giản, dễ sử dụng, mà đẹp nữa. có vài điểm trừ: hơi nhựa rất nồng dù đã áp dụng các cách khử mùi, k biết dùng lâu có đỡ k; lòng nồi thiết kế thô, mấy cái đinh vít lồi ra ngoài, chả biết r có bị rỉ k nữa. chiên vẫn phải lật mặt, nếu k quét dầu sẽ bị khô. nhưng tổng kết lại là tương đối ổn, khá hài lòng. đây là món tôm chiên khi dùng nồi lần t2. ôi mê li",5
2573,280505770173058,42611,15S06AVN,nhận hàng thấy vỏ hộp như hình. chưa kịp mở vs test thử. nao test sẽ đánh giá sau. k có thgian về nhà để test nữa.,5
2576,279633865255777,14150,17S18AVN,Bùi T. 03 thg 5 2021,4
2577,279633865255777,14150,EY401D15,Bùi T. 28 thg 4 2021,4
2579,279668249938304,11289,EY401D15,"Hàng như hình, dùng khá ổn. Mua loại to nên nma chưa dùng nhiều.",4
2581,279715004138057,48384,RK224168,"đã mua 1 cái, nay mua thêm 1 cái, hài lòng!",5
2583,280523548402971,22411,CY601868,Hàng 👌nhen.,5
2585,279693225805016,27782,CY601868,Minh T. 04 thg 5 2021,5
2588,280512580137058,21874,ZE420D38,"máy ép mạnh 'trâu cày' Nhiều thợ đào tiền điện tử ở Việt Nam đang tìm cách bán nhanh dàn ""máy đào"" để chốt lời, do lo sợ ""bong bóng tiền ảo"" có thể sớm quay lại.",4
2589,280512580137058,21874,B2240595,"Hàng thấy cũng bình thường, sản xuất ở Trung Quốc nha mọi người! Hàng thấy cũng bình thường, sản xuất ở Trung Quốc nha mọi người!",5
2591,280520155703581,7079,BL967B66,"Máy đẹp, xay rất mịn, nói chung rất hài lòng :)",5
2593,279628869080093,26839,EY701D15,nồi đẹp. chưa sử dụng nên chưa biết. giao hàng hơi lâu 1 chút. nhưng không thấy có giấy bảo hành.,5
2595,280562319661308,35449,EY401D15,Nhi Y. 10 thg 4 2021,5
2597,280503380642268,20133,15S06AVN,Huynh V. 06 thg 4 2021,5
2599,279617670702294,22038,BL967B66,"Máy xay nhuyễn, xuất sắc",5
2601,279637451795614,27945,BI81252A,Quality is really good. Not a big pot and easy for use at room. Recommend to buy it and you can buy online shop.,5
2603,280503165153411,9528,BL2A1166,"Hàng giao đóng gói rất cẩn thận., có sách hướng dẫn sử dụng, nhưng sao hok có giấy bảo hành shop ơi? xài thử máy chạy cũng Ok. 4* vì hok có phiếu bảo hành nhé.",4
2605,279662635142101,22171,CCWCW2-07,"Lần thứ 2 mua nồi, chảo Tefal của shop đều hài lòng, sản phẩm dùng ok, mẫu mã đẹp, đóng gói cẩn thận",5
2607,280555931390844,37522,CCWCW3-05,3 chảo đẹp đống gói kỉ vân đá xuất sắc.... săn được trong đợt sale 🤣 mà giao hơi lâu nhé shop...nhắc mãi mới chịu đóng gói...vì vậy 4* cho chất lượng phục vụ ....nhưng vẫn cho 5* vì nhà tefal đầu tư nhiều trong chém giá😍 #ảnh mang tính chất kiếm xu thôi nhé mọi người!,5
