,Order ID,UserID,MODEL/DESC,Review Content,Rating
8363,2.93006E+14,22475,H20212-T1,"nồi cũng khá dày dặn, giá rẻ, hài lòng về sản phẩm, nhân viên giao hàng nhanh, thân thiện, nói chung là hài lòng lắm",5
8367,2.93052E+14,15335,H20212-T1,nồi mỏng nhẹ. cũng đc tuyệt vời 5 sao tuyệt vời 5 sao tuyệt vời 5 sao tuyệt vời 5 sao tuyệt vời 5 sao tuyệt vời 5 sao tuyệt vời 5 sao,5
8369,2.92878E+14,57190,CY601868,"Nồi đẹp, chắc chắn, dễ sử dụng, đã nấu và rất hài lòng ạ",5
8372,2.94009E+14,57190,BL967B66,"Đã thử xay sữa đậu nành và cực kỳ ngon bùi ạ ^^ Nhưng trong quá trình xay thi thoảng máy kêu rú lên, ko biết có bình thường ko nữa",5
8373,2.94009E+14,57190,17S18AVN,"Bình nước được tặng kèm rất đẹp, chắc chắn, quá ư là ưng luôn",5
8380,2.92841E+14,25338,BL42Q166,Lê K. 27 thg 6 2021,5
8381,2.92841E+14,25338,H9109014,Lê K. 27 thg 6 2021,5
8385,2.92795E+14,1932,EY201815,đóng gói kỹ giao nhanh,5
8389,2.93871E+14,37778,EY201815,đóng gói hàng cẩn thận. nồi mới sử dụng thì thấy cũng ok. phù hợp với mức giá. không biết lâu dài thế nào,5
8393,2.92706E+14,21280,G1436405,Cầm nặng tay chắc chắn; lòng chảo khá dầy. Chưa dùng chảo Tefal bao giờ hy vọng tốt,4
8397,2.93813E+14,22143,G1436405,Joyce C. 25 thg 6 2021,5
8399,2.92718E+14,13742,B2250495,"Chảo đẹp, vừa vặn . Hàng đóng gói cẩn thận, y hình, nói chung hài lòng.....................",5
8404,2.92725E+14,18788,KO850810,Hoang D. 20 thg 7 2021,5
8405,2.92725E+14,18788,BL985A31,"[ Seller replied ]Chào bạn, Tefal xin cảm ơn bạn đã chia sẻ hình ảnh sản phẩm cho gian hàng. Nếu trong quá trình sử dụng sản phẩm mình có bất kỳ thắc mắc gì thì đừng ngại vào chat với Tefal nha. Chúc bạn và những người thân yêu có thật nhiều sức khỏe.",5
8406,2.92725E+14,18788,H9109014,Hoang D. 20 thg 7 2021,5
8407,2.92725E+14,18788,DT7000E0,Hoang D. 20 thg 7 2021,4
8409,2.93814E+14,23102,BL985A31,Kiều D. 03 thg 7 2021,5
8414,2.92684E+14,11256,KO850810,965818384 01 thg 7 2021,5
8415,2.92684E+14,11256,BL985A31,965818384 01 thg 7 2021,5
8416,2.92684E+14,11256,H9109014,965818384 01 thg 7 2021,4
8417,2.92684E+14,11256,DT7000E0,"[ Seller replied ]Chào bạn, Tefal xin cảm ơn đánh giá 5 sao của bạn về chất lượng sản phẩm và dịch vụ của gian hàng. Mong bạn sẽ luôn tiếp tục ủng hộ Tefal trong tương lai và đừng quên giới thiệu gian hàng cho người thân và bạn bè nữa nha! Chúc bạn và những người thân yêu có thật nhiều sức khỏe !",5
8430,2.93773E+14,1077,KO850810,*******829 27 thg 6 2021,5
8431,2.93773E+14,1077,H9109014,*******829 27 thg 6 2021,5
8432,2.93773E+14,1077,DT7000E0,*******829 27 thg 6 2021,5
8433,2.93773E+14,1077,BL985A31,*******829 27 thg 6 2021,5
8437,2.93762E+14,48172,KO850810,"Máy đun nhanh, có chỉnh được nhiệt độ cần làm nóng nên rất tiện pha sữa cho em bé",5
8438,2.93762E+14,48172,BL985A31,"Máy tốt, làm sữa ngon, mè đen xay nhuyễn chứ ko còn lợn cợn",5
8439,2.93762E+14,48172,H9109014,"Hàng chất lượng đóng gói kỹ càng, chảo to nên chưa sử dụng",5
8443,2.92675E+14,53065,CCWCW2-09,nguyyen T. 26 thg 6 2021,5
8445,2.92646E+14,31611,B2250495,Nguyễn J. 10 thg 7 2021,5
8447,2.92633E+14,36728,BL967B66,"Rất thích, mẹ mình dùng nấu sữa đậu xanh x mè đen và đậu phộng x mè đen rất ngon, k cần lọc cặn. Mỗi lần nấu dc khoảng 1l sữa.",5
8454,2.93739E+14,52550,16YB3VN-36,nguyen H. 25 thg 6 2021,5
8455,2.93739E+14,52550,G2550243,nguyen H. 25 thg 6 2021,5
8457,2.93709E+14,62,CCWCW3-05,"giao hàng nhanh, sản phẩm sử dụng rất tốt, dự định sẽ mua thêm 1 bộ nữa",5
8459,2.93686E+14,18113,CY601868,"giao hàng nhanh. đóng gói cẩn thận. nồi bị móp 2 chấm. ai cũng kêu bảng điều khiển bằng tiếng anh khó xài nhưng của mình thì tiếng việt, hơi hoang mang k bít chính hãng k?",4
8462,2.92604E+14,49698,BL42Q166,Yoon J. 01 thg 7 2021,5
8463,2.92604E+14,49698,H9109014,Yoon J. 01 thg 7 2021,5
8467,2.9264E+14,29145,CY601868,"[ Seller replied ]Chào bạn, Tefal xin cảm ơn đánh giá 5 sao của bạn về chất lượng sản phẩm và dịch vụ của gian hàng. Mong bạn sẽ luôn tiếp tục ủng hộ Tefal trong tương lai và đừng quên giới thiệu gian hàng cho người thân và bạn bè nữa nha! Chúc bạn và những người thân yêu có thật nhiều sức khỏe !",5
8471,2.93702E+14,352,BL967B66,sale nên mua,5
8473,2.93702E+14,352,17S18AVN,"Bình quà tặng kèm máy xay sinh tố Tefal, dùng rất ok",5
8484,2.93707E+14,35555,DT7000E0,Nhung D. 13 thg 7 2021,5
8485,2.93707E+14,35555,KO850810,Nhung D. 04 thg 7 2021,5
8490,2.93707E+14,35555,H9109014,Nhung D. 27 thg 6 2021,5
8491,2.93707E+14,35555,B2250495,Nhung D. 27 thg 6 2021,5
8492,2.93707E+14,35555,BL985A31,Nhung D. 26 thg 6 2021,5
8493,2.93707E+14,35555,EY201815,Nhung D. 26 thg 6 2021,5
8495,2.92583E+14,26928,EY201815,Mai A. 18 thg 7 2021,5
8502,2.93671E+14,53375,EY201815,"[ Seller replied ]Chào bạn, Tefal xin cảm ơn bạn đã chia sẻ trải nghiệm tích cực cho sản phẩm của gian hàng. Nếu trong quá trình sử dụng sản phẩm mình có bất kỳ thắc mắc gì thì đừng ngại vào chat với Tefal nha. Chúc bạn và những người thân yêu có thật nhiều sức khỏe.",5
8503,2.93671E+14,53375,B2250495,"Quá ưng, cám ơn shop",5
8507,2.93492E+14,50903,RK224168,"Nồi đẹp, tuy nhiên nắp mở ra không có khay nhỏ hứng nước, khi mở nắp nước chảy tràn ra viền nồi.",4
8511,2.9234E+14,25860,PJ12C2,"Quá bé, giống đồ chơi. Bằng lòng bàn tay thôi. K nghĩ là nó có giá 128k. Hihi.",3
8513,2.93381E+14,24824,CCWCW2-06,Ly N. 07 thg 7 2021,5
8515,2.92289E+14,43987,CCWCW2-04,chảo xài ok lắm mình mua lần thứ 2 rồi,5
8517,2.93278E+14,29803,RK752168,Giao ko đúng với quảng cáo,2
8519,2.93235E+14,14772,RK224168,"Nồi xinh nhỏ gọn dc thêm xửng hấp nữa, đủ dùng cho 1 ng",5
8521,2.93209E+14,29893,EY401D15,"Nồi đẹp, mới, chắc chắn",5
8523,2.92087E+14,57217,G1436405,Đặng V. 20 thg 6 2021,5
8525,2.92041E+14,44583,CCWCW3-08,"Chảo rất dày, cầm chắc tay. Nhà mình dùng bếp hồng ngoại nên không gặp vấn đề gì. Sản phẩm được bọc bong bóng chống sốc và đóng thùng cẩn thận.",5
8529,2.92008E+14,9935,G1350296,918235737 27 thg 6 2021,5
8531,2.91989E+14,49608,CCWCW2-04,very good,5
8533,2.93099E+14,41671,CCWCW3-08,Thuan L. 20 thg 6 2021,5
8535,2.91991E+14,48929,G1358696,Vũ N. 20 thg 6 2021,5
8539,2.92943E+14,24622,CCWCW2-04,Lovely J. 28 thg 6 2021,5
8541,2.91761E+14,31604,CCWCW2-04,hàng khá ok .,5
8543,2.92854E+14,39695,B907S644,Sang D. 18 thg 6 2021,5
8545,2.9274E+14,1273,CCWCW2-04,chảo đẹp xài rất tốt mình rất hài lòng,5
8547,2.92684E+14,35443,CCWCW2-09,"Chảo nhẹ dễ sử dụng, bề mặt chảo chống dính tốt, dễ vệ sinh mà không sợ trầy hay tróc lớp chống dính",5
8549,2.92699E+14,37213,CCWCW3-08,Phiên P. 03 thg 7 2021,5
8553,2.92655E+14,35765,G1350296,Nhập Â. 27 thg 6 2021,5
8555,2.91532E+14,14938,BL967B66,Chibi F. 17 thg 6 2021,5
8557,2.92558E+14,53726,EY701D15,nồi khá to giao hàng đúng dự kiến. bên vận chuyển chán quá làm hỏng phích cắm vỡ cả nắp nồi mình vừa nhận hàng lúc sáng đầu giờ chiều phải ôm đi bảo hành luân. shop phản hồi nhanh. tìm hiểu thì thấy nồi rất ok mỗi tội giờ chưa đk xài chán hết cả người,5
8559,2.92491E+14,41515,H9109014,"Hàng như quảng cáo, có điều cán cầm hơi lỏng, shop lưu ý bắt vít cẩn thận trước khi giao. Shop giao hàng nhanh.",5
8561,2.9245E+14,41696,BL967B66,Máy xài ok. Chỉ có cầm hơi nặng thôi,5
8563,2.92471E+14,27971,G1358496,Mr H. 18 thg 6 2021,5
8565,2.92442E+14,10576,CCWCW2-04,"Shop giao hàng nhanh, đóng gói đẹp, chắc chắn . Cho 4 sao vì hàng ghi nơi sản xuất từ Trung Quốc mặc dù sau khi nhận hàng có inbox cho shop hỏi đã được tư vấn kỹ nhưng rất là sợ hàng Trung Quốc vì ngay từ đầu trên Lazada ko thấy để sản xuất tại Trung Quốc",4
8567,2.91339E+14,20163,RK732168,Huynh T. 18 thg 6 2021,5
8569,2.92293E+14,250,RK752168,không hài lòng về dịch vụ bán hàng của shop nói tặng quà mà không thấy quà đâu hết.shipper không cho kiểm hàng nữa.,1
8571,2.91165E+14,47833,CCWCW2-04,Vo N. 17 thg 6 2021,5
8575,2.9227E+14,9026,CCWCW2-04,"Quá thất vọng về dịch vụ!!! Sp ko nói rõ ko dùng được cho bếp từ, KH yêu cầu đổi sp khác dù phải bù thêm nhưng nhà cung cấp từ chối, yc gửi về Lazada để trả hàng, hoàn tiền. Lazada lại từ chối với lý do sp bị bóc niêm phong.Trong khi ko bóc niêm phong để đặt lên bếp thì sao KH biết ko dùng được cho bếp từ. Mà nếu biết thì chắc chắn KH ko bao giờ mua . Nói chung vẫn là KH chịu. Thật quá ép KH & vô trách nhiệm, thất vọng về cách giải quyết vấn đề của cả Lazada và Nhà cung cấp.",1
8579,2.92179E+14,46707,G1358696,Tuyết 29 thg 6 2021,5
8581,2.92178E+14,39961,H9109014,"Chảo sâu lòng, nhìn đẹp mắt, giao hàng nhanh, bọc tốt, cẩn thận. Của mall nên cũng yên tâm hơn hẳn.",5
8585,2.91058E+14,7206,RK733168,355550517 08 thg 7 2021,5
8586,2.91058E+14,7206,RK224168,355550517 16 thg 6 2021,5
8587,2.91058E+14,7206,B2260695,355550517 12 thg 6 2021,5
8591,2.91057E+14,8697,16YB3VN-36,902124656 28 thg 6 2021,5
8593,2.90931E+14,22944,CCWCW2-04,Rất hài long nhưng ko biêt co sai bếp Từ đưoơjc ko ??,4
8595,2.90964E+14,792,CY601868,*******608 13 thg 6 2021,5
8597,2.90944E+14,39161,EY201D15,"Nồi rất là xịn nhớ, to đẹp chắc chắn, nhiệt đều nên nấu nướng các món rất ngon",5
8600,2.90935E+14,27660,B2250495,Minh N. 21 thg 6 2021,5
8601,2.90935E+14,27660,RK733168,Minh N. 21 thg 6 2021,5
8603,2.90944E+14,1135,CCWCW2-04,"[ Seller replied ]Chào bạn, Tefal rất vui vì bạn đã hài lòng về chất lượng sản phẩm và dịch vụ của gian hàng. Mong bạn sẽ luôn tiếp tục ủng hộ Tefal trong tương lai và đừng quên giới thiệu gian hàng cho người thân và bạn bè nữa nha! Chúc bạn và những người thân yêu có thật nhiều sức khỏe !",5
8605,2.90932E+14,57594,CCWCW3-08,Rất đẹp ạ nên mua nha mọi người ơi jdnsnskwwkksjdndnđndjdndnnsndjfjfjfnđmnưndidjdnsnđbj,5
8608,2.90914E+14,20181,Others,Combo gồm 1 chai dầu hào và 1 gói hạt nêm maggi. Hạn sử dụng rất mới.,5
8609,2.90914E+14,20181,CCWCW2-04,"Sản phẩm đúng như hình, chắc chắn, giao đủ số lượng sản phẩm và quà tặng kèm.giá tốt Rất hài lòng.",5
8612,2.90945E+14,36327,15S06AVN,Pham N. 18 thg 6 2021,5
8613,2.90945E+14,36327,EY401D15,Pham N. 15 thg 6 2021,5
8615,2.92007E+14,5066,CCWCW2-04,0938950592 21 thg 6 2021,5
8617,2.90943E+14,24228,EY201815,Linh L. 12 thg 6 2021,5
8619,2.90911E+14,32449,CCWCW3-08,Nguyễn T. 15 thg 6 2021,5
8621,2.92024E+14,41381,CCWCW2-04,Thiện Đ. 19 thg 6 2021,5
8623,2.92011E+14,50144,CCWCW3-08,Mua bộ nồi xong mới thấy chất lượng nồi tốt làm đồ ăn ngon hơn. Cực kì hài lòng!,5
8626,2.91993E+14,1495,Others,😍😍😍😍😍😍😍😍😍😍🤩🤩🤩🤩🤩🤩🤩😍😍😍😍😍😍😍😌😍😍😍😍😍🥰😍😍😍🤩🤩😍😍😍😍😍😍😍😍😌😍🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩😉😉🤩🤩🤩😌😌😌😍😍😌🥰😍😍😌😍🤩😍😍😅🤩😌😍,5
8627,2.91993E+14,1495,CCWCW2-04,0336652031 21 thg 6 2021,5
8629,2.92006E+14,25076,Others,Lâm Đ. 16 thg 6 2021,5
8632,2.90887E+14,24704,15S06AVN,Luong L. 19 thg 6 2021,5
8633,2.90887E+14,24704,BL967B66,Luong L. 19 thg 6 2021,5
8635,2.9201E+14,29653,CCWCW3-08,Rất hài lòng khi nhận sản phẩm đẹp,5
8637,2.91971E+14,9405,PJ12C2,908723501 14 thg 6 2021,5
8640,2.92001E+14,48993,B2250495,"nhà cũng đang xài 1 cái lòng ko sâu bằng. xài rất tốt. Hàng tặng kèm, có là tốt rồi.",5
8641,2.92001E+14,48993,RK733168,"Thương hiệu của Pháp, sản xuất tại TQ. Nhìn rất chất lượng, nồi nấu bằng nhôm hay sao nên rất nhẹ. đc cái khá dày dặn nên chất lượng. ko biết nấu cơm có hạp với gạo nhà đang ăn ko? Nồi có nhiều chức năng.",5
8643,2.90895E+14,24503,CCWCW3-08,Loan H. 16 thg 6 2021,5
8645,2.91989E+14,20532,CCWCW3-08,Huỳnh T. 02 thg 7 2021,5
8648,2.90906E+14,15833,Others,Dang T. 13 thg 7 2021,5
8649,2.90906E+14,15833,CCWCW2-09,"Mình đã dùng qua nhiều loại chảo, nhưng phải nói rằng chảo này qua đỉnh: chiên thức ăn vàng giòn, chống dính cực tốt. Cảm ơn LZD. Cảm ơn Tefal.",5
8651,2.92005E+14,886,BL967B66,*******685 14 thg 6 2021,5
8653,2.91975E+14,52298,15S06AVN,"Bình đun nhìn rất đẹp, sắc sảo. Chưa sử dụng nên chưa biết sao.",5
8655,2.91981E+14,15787,CCWCW3-05,"Shop đóng gói rất cẩn thận , giao hàng nhanh, hàng chính hãng , chảo đẹp, mình mua được giá tốt, sẽ tiếp tục ủng hộ Shop",5
8657,2.92E+14,31922,B2250595,Nguyễn M. 14 thg 6 2021,5
8660,2.91987E+14,26587,Others,Lương D. 18 thg 6 2021,5
8661,2.91987E+14,26587,CCWCW2-04,hàng đẹp giao hàng nhanh,5
8663,2.90897E+14,30027,G1358496,Nguyen T. 16 thg 6 2021,5
8665,2.91954E+14,50359,CCWCW3-08,daouyen 15 thg 6 2021,5
8668,2.92002E+14,14247,Others,Bùi H. 12 thg 6 2021,5
8669,2.92002E+14,14247,H9109014,Hàng chất lượng lắm shop,5
8672,2.91956E+14,20515,Others,"dù là quà tặng free nhưng mình thấy để giá quá ảo, ở ngoài bán 30k là cao.",5
8673,2.91956E+14,20515,CCWCW2-04,"chảo đẹp và tay cầm chắc chắn, chảo truyền nhiệt tốt, đóng gói kỹ, vận chuyển nhanh. Nói chung đáng mua, mình mua chỉ có 310k. riêng cái quà tặng đi kèm thì nói thách giá quá, thực tế chừng 30k là cao rồi.",5
8675,2.9088E+14,21577,CCWCW3-08,"Giao hàng nhanh. Đóng gói rất rất kỹ lưỡng. Nồi chảo đẹp, cầm khá nặng, chắc tay. Vô cùng ưng ý luôn.",5
8678,2.90862E+14,31700,B2250495,"chảo tốt,nấu nhanh ,siêu êm",5
8679,2.90862E+14,31700,RK733168,nấu cơm rất ngon,5
8681,2.90902E+14,28472,CCWCW2-04,Hàng tốt.đẹp.tuy nhiên không thấy gửi kèm quà tặng,5
8683,2.90859E+14,16549,CCWCW3-08,Dong T. 17 thg 6 2021,5
8685,2.91966E+14,32510,CCWCW3-08,"Shop đóng gói siêu kỹ, mua trúng sale nên giá khá mềm, nồi 22cm khá bự, bộ nồi chảo hết sức xịn xò. Rất hài lòng.",5
8687,2.90862E+14,16444,CCWCW3-08,"bộ nồi chảo Tefal so chef nhìn cũng dày dặn, mình mới sử dụng chảo thấy cũng ok, dùng 1 thời gian mới biết được chất lượng.",5
8689,2.91927E+14,51478,CCWCW2-09,tôi muốn một combo nữa,5
8691,2.90869E+14,51012,CY601868,huong N. 21 thg 6 2021,4
8693,2.90854E+14,28016,CCWCW3-02,Giá siêu rẻ cho bộ nồi chất lượng. Bạn bè ai cg đòi chia lại. Mình đã giới thiệu cho rất nhiều bạn mua bộ nồi này. Hàng sang xịn chuẩn từng cm.,5
8695,2.90881E+14,24945,G1358496,Chảo chiên chống dính tốt.,5
8697,2.90827E+14,1465,CCWCW3-05,0334312521 17 thg 6 2021,5
8699,2.90861E+14,55436,BL967B66,tuyệt vời mấy chạy êm,5
8701,2.91937E+14,1009,G2680272,"chảo nhỏ nhưng mà nặng đúng chất lượng tốt, khâu vận chuyển đóng gói cẩn thận, kỹ lưỡng có tấm bảo vệ chống trầy..",5
8705,2.9192E+14,4965,ZC150838,Shop rất tận tình và phục vụ khách hết ý! Mình mua ngay đợt sale 6/6 nên giá khá tốt. Mong chất lượng tốt như miêu tả. 5 sao cho shop và shipper luôn. Mình đã tin dùng khá nhiều sản phẩm của Tefal. Hình ảnh chỉ mang tính chất minh họa.,5
8708,2.90844E+14,754,15S06AVN,*******577 12 thg 6 2021,5
8709,2.90844E+14,754,BL967B66,*******577 12 thg 6 2021,5
8716,2.9193E+14,4965,15S06AVN,Shop rất tận tình và phục vụ khách hết ý! Mình mua ngay đợt sale 6/6 nên giá khá tốt. Mong chất lượng tốt như miêu tả. 5 sao cho shop và shipper luôn. Mình đã tin dùng khá nhiều sản phẩm của Tefal.,5
8717,2.9193E+14,4965,BL967B66,Shop rất tận tình và phục vụ khách hết ý! Mình mua ngay đợt sale 6/6 nên giá khá tốt. Mong chất lượng tốt như miêu tả. 5 sao cho shop và shipper luôn. Mình đã tin dùng khá nhiều sản phẩm của Tefal. Mình ảnh chỉ mang tính chất minh họa.,5
8720,2.91951E+14,27041,EY401D15,"Về sản phẩm thì mình đã tin và dùng Tefal rất lâu. Tuy nhiên, mình thật sự rất không hài lòng ở cách xử lý của nhân viên shop. Mình nhờ hỗ trợ có thể dán thêm 1 sđt của mình nữa lên kiện hàng, để tiện hơn cho shipper khi giao nhận. Thay vì bạn nhân viên có thể bảo là EM KHÔNG HỖ TRỢ được. Thì bạn lại đưa thẳng mình tâm hình chụp số tổng đài Lazada? Mình rất thắc mắc là kiện hàng mình còn chưa dc đóng gói mà, nếu việc viết thêm 1 sdt nữa quá khó khăn với shop thì mình xin lỗi.",5
8721,2.91951E+14,27041,15S06AVN,Mai M. 14 thg 6 2021,5
8724,2.9086E+14,44934,RK733168,Trần C. 06 thg 7 2021,5
8725,2.9086E+14,44934,B2250495,Trần C. 06 thg 7 2021,5
8727,2.90857E+14,31967,CCWCW3-08,Nguyễn N. 14 thg 6 2021,5
8729,2.9193E+14,27788,CCWCW3-02,Minh T. 21 thg 6 2021,5
8731,2.90837E+14,1531,EY401D15,Máy OK. Hhhjkkkkkkkkkkkkiuyshshhshsjsjsjsjsjjsnsjjsnshshhsnsnsnsnsnnsnsnsnnsnsnsnsnnsnsnsnsnsnnsnsnsnsnnsnsnsnsnsnnsnsnsnnsnsnsnnsnsnsnnsnsnnsnsnsnnsnsnsnnsnsnsnnsnsnsnnsnsn,5
8733,2.90823E+14,9262,CCWCW3-08,907536368 16 thg 6 2021,5
8735,2.91921E+14,2761,CCWCW3-08,hàng quá ok. gói hàng quá kỹ luôn,5
8737,2.90816E+14,48271,G134S495,Vân L. 13 thg 6 2021,5
8744,2.91891E+14,52226,EY401D15,ổn,5
8745,2.91891E+14,52226,15S06AVN,minh N. 27 thg 6 2021,5
8748,2.90806E+14,21369,15S06AVN,Hậu P. 14 thg 6 2021,5
8749,2.90806E+14,21369,EY401D15,Hậu P. 14 thg 6 2021,5
8751,2.9187E+14,40603,CCWCW3-08,Thai T. 20 thg 6 2021,5
8755,2.91888E+14,41994,ZC150838,Thuỷ 29 thg 6 2021,5
